🕘️更新时间,#genre#
广西卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221229990/10000100000000060000000010232875_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ESfJqzB8KZAHavIh4u3a7aw%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000006000000052019050799000002%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000010232875_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://180.140.115.220:50085/hls/19/index.m3u8
广西卫视,http://219.156.17.199:9003/hls/47/index.m3u8
广西卫视,http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.48.75.130:3052/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://61.163.58.154:10604/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,http://116.231.241.120:5500/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,http://14.105.34.72:99/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,http://124.127.211.174:32768/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,http://47.97.31.29:9999/itv/5000000011000031118.m3u8?cdn=bestzb
贵州卫视,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://219.156.17.199:9003/hls/44/index.m3u8
贵州卫视,http://183.66.15.146:60901/tsfile/live/0120_1.m3u8
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.48.75.130:3052/tsfile/live/0015_2.m3u8
贵州卫视,http://61.163.58.154:10604/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,http://116.231.241.120:5500/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,http://14.105.34.72:99/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,http://124.127.211.174:32768/itv/5000000004000025843.m3u8?cdn=bestzb
海南卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221230178/488773816.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ESTmRQZsO64SI_XzJRxlDLg%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000006000000052021052899000002%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C488773816%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
海南卫视,http://221.2.148.205:8154/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.48.75.130:3052/tsfile/live/0141_1.m3u8
海南卫视,http://61.163.58.154:10604/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://116.231.241.120:5500/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://14.105.34.72:99/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://124.127.211.174:32768/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://47.97.31.29:9999/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://220.186.125.203:55555/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://home.dzlove.top:35455/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://tvpull.careryun.com/tv/hainws.m3u8
河北卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221229830/10000100000000060000000009574961_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ECyNePQclDkshI2Oelmzzbg%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000000000000052018103099000001%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000009574961_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
河北卫视,http://221.2.148.205:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://219.156.17.199:9003/hls/48/index.m3u8
河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.48.75.130:3052/tsfile/live/0136_1.m3u8
河北卫视,http://61.163.58.154:10604/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://116.231.241.120:5500/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://14.105.34.72:99/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://124.127.211.174:32768/itv/5000000006000040016.m3u8?cdn=bestzb
河南卫视,https://www.freetv.top/migu/790187291.m3u8?migutoken=1a1adcd27771412dc90a72060d30c9daa788f22380553fdb9556e18a1e312ab8aa6661248e4f7a39a345ce6072cfaf62343f4f4c7933516a4762d5d341b49d2deab1995ed0ed2b8b95cb0e58ec
河南卫视,http://221.2.148.205:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://219.156.17.199:9003/hls/28/index.m3u8
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
河南卫视,http://61.136.67.238:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.160.17.2:59901/tsfile/live/0001_47.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8
河南卫视,http://59.48.75.130:3052/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.163.58.154:10604/itv/5000000011000031119.m3u8?cdn=bestzb
河南卫视,http://116.231.241.120:5500/itv/5000000011000031119.m3u8?cdn=bestzb
河南卫视,http://14.105.34.72:99/itv/5000000011000031119.m3u8?cdn=bestzb
吉林卫视,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.156.17.199:9003/hls/49/index.m3u8
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.163.58.154:10604/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://116.231.241.120:5500/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://14.105.34.72:99/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://124.127.211.174:32768/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://47.97.31.29:9999/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://220.186.125.203:55555/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://home.dzlove.top:35455/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8
江苏卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221227027/10000100000000060000000000698853_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E8ZhOnBMhjXM3P0svIU7PlQ%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000000000000050000000000000198%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000698853_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=74cfa06d5ea741c91e90bda820a006b86f0b6899f946884d90761d24f1f9e7dcaba474b0019140dd63a939f77dae2d7f3ba971c9a11b93f8e19b54b9deaf70a74f92c828f3b395286700ab1415
江苏卫视,http://221.2.148.205:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://219.156.17.199:9003/hls/39/index.m3u8
江苏卫视,http://113.220.235.189:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://58.220.219.14:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
江苏卫视,http://202.100.46.58:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.160.17.2:59901/tsfile/live/0001_38.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8
江苏卫视,http://61.163.58.154:10604/itv/1000000001000001828.m3u8?cdn=ystenlive
江西卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221229779/10000100000000060000000009575029_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EygX3Qz_BwMg-aOIVCE3ilg%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000006000000052018110799000004%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000009575029_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=24962144a84495c9eb75e37d7d2db66b6ddea2d8f3870b24f8bcaee2cedb2501b703c4221d3e6281a2a72971e88ce2c3170b2e3d6ef2d8f2da1b813940d1d298452f34edc2546212be75f58470
江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.156.17.199:9003/hls/41/index.m3u8
江西卫视,http://113.220.235.189:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.220.219.14:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.48.75.130:3052/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.163.58.154:10604/itv/1000000006000268001.m3u8?cdn=ystenlive
辽宁卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221227885/10000100000000060000000006094815_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Epo9_AzrlgVLAEBfFzHGPbQ%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000004000000052016022400000001%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000006094815_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
辽宁卫视,http://221.2.148.205:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://219.156.17.199:9003/hls/40/index.m3u8
辽宁卫视,http://183.66.15.146:60901/tsfile/live/0121_1.m3u8
辽宁卫视,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://58.220.219.14:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8
辽宁卫视,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.160.17.2:59901/tsfile/live/0001_41.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.48.75.130:3052/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.163.58.154:10604/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://li0580.top:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://43.248.128.135:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
内蒙古卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221227133/10000100000000060000000000937736_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EdxZDQ7KfNspqVtyLYOGtWw%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000000000000050000000000000098%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000937736_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
内蒙古卫视,http://1.180.2.93:9901/tsfile/live/1068_1.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680
内蒙古卫视,http://221.2.148.205:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://183.66.15.146:60901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://58.220.219.14:9901/tsfile/live/0114_1.m3u8
内蒙古卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://112.101.78.50:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://175.10.230.91:8081/tsfile/live/0109_1.m3u8
内蒙古卫视,http://139.196.151.191:2051/rtp/239.45.1.238:5140
内蒙古卫视,http://61.156.228.12:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://121.33.239.242:9901/tsfile/live/0109_1.m3u8
宁夏卫视,http://221.2.148.205:8154/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://183.66.15.146:60901/tsfile/live/0112_1.m3u8
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://home.dzlove.top:35455/itv/1000000002000031451.m3u8?cdn=ystenlive
宁夏卫视,http://112.101.78.50:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://175.10.230.91:8081/tsfile/live/0112_1.m3u8
宁夏卫视,http://tvpull.careryun.com/tv/cn_nxws.m3u8
宁夏卫视,http://120.55.49.231:3095/rtp/233.50.201.57:5140
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140
宁夏卫视,http://123.132.233.194:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://huangtong-com.cn:9902/tsfile/live/0112_1.m3u8
青海卫视,http://221.2.148.205:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.66.15.146:60901/tsfile/live/0140_1.m3u8
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://59.48.75.130:3052/tsfile/live/0113_1.m3u8
青海卫视,http://61.163.58.154:10604/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://li0580.top:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://43.248.128.135:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://1.itv.nctv.top:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://116.231.241.120:5500/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://111.170.172.113:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://2000.run:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://ct.370829.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://14.105.34.72:99/itv/1000000002000013359.m3u8?cdn=ystenlive
山东卫视,http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.66.15.146:60901/tsfile/live/0131_1.m3u8
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
山东卫视,http://58.220.219.14:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://202.100.46.58:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.163.58.154:10604/itv/1000000001000016568.m3u8?cdn=ystenlive
山东卫视,http://li0580.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://43.248.128.135:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://1.itv.nctv.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://116.231.241.120:5500/itv/1000000001000016568.m3u8?cdn=ystenlive
山东卫视,http://111.170.172.113:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://2000.run:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://ct.370829.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山西卫视,http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://home.dzlove.top:35455/itv/1000000002000021220.m3u8?cdn=ystenlive
山西卫视,http://112.101.78.50:9901/tsfile/live/0118_1.m3u8
山西卫视,http://175.10.230.91:8081/tsfile/live/0118_1.m3u8
山西卫视,http://120.55.49.231:3095/rtp/233.50.201.51:5140
山西卫视,http://139.196.151.191:2051/rtp/239.45.1.229:5140
山西卫视,http://101.66.199.91:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://123.132.233.194:352/tsfile/live/0118_1.m3u8
山西卫视,http://huangtong-com.cn:9902/tsfile/live/0118_1.m3u8
山西卫视,http://120.238.94.10:9901/tsfile/live/1071_1.m3u8
山西卫视,http://110.80.17.38:9901/tsfile/live/0118_1.m3u8
山西卫视,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,rtsp://125.88.54.199/PLTV/88888905/224/3221227090/10000100000000060000000000937749_0.smil?rrsip=125.88.104.40,rrsip=125.88.70.140&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7El1Jvd3eba_moyqjc4UwIdA%7EyMUhbHYWJC7a1CZCYtU8ZT3uZIidi2w_703dx6RZWLiz7QeKq6CQBoTmXQ59j_4f_lxdj0PaU2ZHl4sUk7DxftMlATy5HN0erV88WS4XICU%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20250120104107%2C6135943%2C10.71.22.97%2C20250120104107%2C02000000000000050000000000000090%2C6135943%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000937749_0%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2PzQ6CMBCE36bHBsqvh54wJiammoBezdoulVAotkDi2wvIcXbmy86MDiSej7yfjCEeP8JyRiQY0_RaWLVaj7J4hnlEkwNljNGcVCtzMqB5sEXF1L3Q7WLhSnRzI5ErX9MZPAWtHWoYG9vTm4Hv3Zk9QrDa_4dZlMVBnCZpljAyrtcKfLs45A2-sN0ADtXF6g3gNRiPZADZgkYBHf4HbNzVqaXNDzd2MhfZAAAA
陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=4c168ee755d05a116f57f0a3e3439584312c1b58107cd83db6d8c09083887beb2507165e8bcd3527742480d41db74d5e04d45ee5b48cf579becd0b6b969838bc4251d262b88f750a19ef98cc59
陕西卫视,http://221.2.148.205:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://219.156.17.199:9003/hls/51/index.m3u8
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8?key=txiptv
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://59.48.75.130:3052/tsfile/live/0135_1.m3u8
陕西卫视,http://home.dzlove.top:35455/itv/1000000002000007495.m3u8?cdn=ystenlive
